TEMPLATE_ID,SUBJECT_ID,FILENAME
84,301,0
84,301,0
84,301,0
84,301,0
84,301,0
84,301,0
84,301,0
84,301,0
84,301,0
84,301,0
84,301,0
84,301,0
84,301,0
84,301,0
84,301,0
89,343,0
89,343,0
89,343,0
89,343,0
89,343,0
89,343,0
89,343,0
89,343,0
89,343,0
89,343,0
89,343,0
89,343,0
89,343,0
89,343,0
89,343,0
89,343,0
89,343,0
94,369,0
94,369,0
94,369,0
94,369,0
94,369,0
94,369,0
94,369,0
94,369,0
94,369,0
94,369,0
94,369,0
94,369,0
94,369,0
94,369,0
94,369,0
94,369,0
94,369,0
94,369,0
94,369,0
94,369,0
94,369,0
94,369,0
94,369,0
94,369,0
94,369,0
94,369,0
99,392,0
99,392,0
99,392,0
99,392,0
99,392,0
99,392,0
99,392,0
99,392,0
99,392,0
99,392,0
99,392,0
99,392,0
99,392,0
99,392,0
99,392,0
99,392,0
99,392,0
99,392,0
99,392,0
99,392,0
99,392,0
99,392,0
104,413,0
104,413,0
104,413,0
104,413,0
104,413,0
104,413,0
104,413,0
104,413,0
104,413,0
104,413,0
104,413,0
104,413,0
104,413,0
104,413,0
109,431,0
109,431,0
109,431,0
109,431,0
109,431,0
109,431,0
109,431,0
109,431,0
109,431,0
109,431,0
109,431,0
109,431,0
109,431,0
109,431,0
109,431,0
114,433,0
114,433,0
114,433,0
114,433,0
114,433,0
114,433,0
114,433,0
114,433,0
114,433,0
114,433,0
114,433,0
114,433,0
114,433,0
114,433,0
114,433,0
114,433,0
114,433,0
114,433,0
114,433,0
114,433,0
114,433,0
114,433,0
114,433,0
114,433,0
119,467,0
119,467,0
119,467,0
119,467,0
119,467,0
119,467,0
119,467,0
119,467,0
119,467,0
119,467,0
119,467,0
119,467,0
119,467,0
119,467,0
119,467,0
119,467,0
119,467,0
119,467,0
119,467,0
119,467,0
119,467,0
119,467,0
124,497,0
124,497,0
124,497,0
124,497,0
124,497,0
124,497,0
124,497,0
124,497,0
124,497,0
124,497,0
124,497,0
124,497,0
124,497,0
124,497,0
124,497,0
124,497,0
124,497,0
124,497,0
129,506,0
129,506,0
129,506,0
129,506,0
129,506,0
129,506,0
129,506,0
129,506,0
129,506,0
129,506,0
129,506,0
129,506,0
134,521,0
134,521,0
134,521,0
134,521,0
134,521,0
134,521,0
134,521,0
134,521,0
134,521,0
134,521,0
134,521,0
134,521,0
134,521,0
134,521,0
134,521,0
134,521,0
134,521,0
134,521,0
134,521,0
139,531,0
139,531,0
139,531,0
139,531,0
139,531,0
139,531,0
139,531,0
139,531,0
139,531,0
139,531,0
139,531,0
139,531,0
139,531,0
139,531,0
139,531,0
139,531,0
139,531,0
139,531,0
139,531,0
139,531,0
139,531,0
139,531,0
139,531,0
139,531,0
144,532,0
144,532,0
144,532,0
144,532,0
144,532,0
144,532,0
144,532,0
144,532,0
144,532,0
144,532,0
144,532,0
144,532,0
144,532,0
144,532,0
144,532,0
144,532,0
144,532,0
144,532,0
144,532,0
144,532,0
149,548,0
149,548,0
149,548,0
149,548,0
149,548,0
149,548,0
149,548,0
149,548,0
149,548,0
149,548,0
149,548,0
149,548,0
149,548,0
149,548,0
149,548,0
149,548,0
149,548,0
149,548,0
149,548,0
149,548,0
149,548,0
154,573,0
154,573,0
154,573,0
154,573,0
154,573,0
154,573,0
154,573,0
154,573,0
159,607,0
159,607,0
159,607,0
159,607,0
159,607,0
159,607,0
159,607,0
159,607,0
159,607,0
159,607,0
159,607,0
159,607,0
159,607,0
159,607,0
164,631,0
164,631,0
164,631,0
164,631,0
164,631,0
164,631,0
164,631,0
164,631,0
164,631,0
164,631,0
164,631,0
164,631,0
164,631,0
164,631,0
164,631,0
164,631,0
164,631,0
164,631,0
169,639,0
169,639,0
169,639,0
169,639,0
169,639,0
169,639,0
169,639,0
169,639,0
169,639,0
169,639,0
169,639,0
174,665,0
174,665,0
174,665,0
174,665,0
174,665,0
174,665,0
174,665,0
174,665,0
174,665,0
174,665,0
174,665,0
174,665,0
174,665,0
174,665,0
174,665,0
174,665,0
174,665,0
174,665,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
179,667,0
184,683,0
184,683,0
184,683,0
184,683,0
184,683,0
184,683,0
184,683,0
184,683,0
184,683,0
184,683,0
184,683,0
184,683,0
184,683,0
184,683,0
184,683,0
184,683,0
184,683,0
184,683,0
184,683,0
184,683,0
184,683,0
184,683,0
184,683,0
189,688,0
189,688,0
189,688,0
189,688,0
189,688,0
189,688,0
189,688,0
189,688,0
189,688,0
189,688,0
189,688,0
189,688,0
189,688,0
194,702,0
194,702,0
194,702,0
194,702,0
194,702,0
194,702,0
194,702,0
194,702,0
194,702,0
194,702,0
194,702,0
194,702,0
194,702,0
194,702,0
199,723,0
199,723,0
199,723,0
199,723,0
199,723,0
199,723,0
199,723,0
199,723,0
199,723,0
199,723,0
204,725,0
204,725,0
204,725,0
204,725,0
204,725,0
204,725,0
204,725,0
204,725,0
204,725,0
204,725,0
204,725,0
204,725,0
204,725,0
204,725,0
204,725,0
204,725,0
204,725,0
204,725,0
204,725,0
204,725,0
204,725,0
209,771,0
209,771,0
209,771,0
209,771,0
209,771,0
209,771,0
209,771,0
209,771,0
209,771,0
214,786,0
214,786,0
214,786,0
214,786,0
214,786,0
214,786,0
214,786,0
214,786,0
214,786,0
214,786,0
214,786,0
214,786,0
214,786,0
214,786,0
214,786,0
214,786,0
214,786,0
214,786,0
214,786,0
214,786,0
219,803,0
219,803,0
219,803,0
219,803,0
219,803,0
219,803,0
219,803,0
219,803,0
219,803,0
219,803,0
219,803,0
219,803,0
219,803,0
219,803,0
219,803,0
219,803,0
219,803,0
224,835,0
224,835,0
224,835,0
224,835,0
224,835,0
224,835,0
224,835,0
224,835,0
224,835,0
224,835,0
224,835,0
224,835,0
224,835,0
224,835,0
229,891,0
229,891,0
229,891,0
229,891,0
229,891,0
229,891,0
229,891,0
229,891,0
229,891,0
229,891,0
229,891,0
229,891,0
229,891,0
229,891,0
229,891,0
229,891,0
229,891,0
229,891,0
229,891,0
229,891,0
234,932,0
234,932,0
234,932,0
234,932,0
234,932,0
234,932,0
234,932,0
234,932,0
234,932,0
234,932,0
234,932,0
234,932,0
234,932,0
234,932,0
234,932,0
239,961,0
239,961,0
239,961,0
239,961,0
239,961,0
239,961,0
239,961,0
239,961,0
239,961,0
239,961,0
239,961,0
239,961,0
239,961,0
239,961,0
239,961,0
239,961,0
239,961,0
239,961,0
239,961,0
239,961,0
239,961,0
239,961,0
239,961,0
239,961,0
239,961,0
244,978,0
244,978,0
244,978,0
244,978,0
244,978,0
244,978,0
244,978,0
244,978,0
244,978,0
244,978,0
244,978,0
244,978,0
244,978,0
244,978,0
244,978,0
244,978,0
244,978,0
244,978,0
244,978,0
244,978,0
244,978,0
244,978,0
244,978,0
244,978,0
244,978,0
249,985,0
249,985,0
249,985,0
249,985,0
249,985,0
249,985,0
249,985,0
249,985,0
249,985,0
249,985,0
249,985,0
249,985,0
249,985,0
249,985,0
249,985,0
249,985,0
249,985,0
249,985,0
249,985,0
249,985,0
254,986,0
254,986,0
254,986,0
254,986,0
254,986,0
254,986,0
254,986,0
254,986,0
254,986,0
254,986,0
254,986,0
254,986,0
254,986,0
254,986,0
254,986,0
254,986,0
254,986,0
259,1011,0
259,1011,0
259,1011,0
259,1011,0
259,1011,0
259,1011,0
259,1011,0
259,1011,0
259,1011,0
259,1011,0
259,1011,0
259,1011,0
259,1011,0
259,1011,0
259,1011,0
259,1011,0
259,1011,0
259,1011,0
259,1011,0
259,1011,0
259,1011,0
259,1011,0
264,1019,0
264,1019,0
264,1019,0
264,1019,0
264,1019,0
264,1019,0
264,1019,0
264,1019,0
264,1019,0
264,1019,0
264,1019,0
264,1019,0
264,1019,0
264,1019,0
264,1019,0
269,1022,0
269,1022,0
269,1022,0
269,1022,0
269,1022,0
269,1022,0
269,1022,0
269,1022,0
269,1022,0
269,1022,0
269,1022,0
269,1022,0
269,1022,0
269,1022,0
269,1022,0
269,1022,0
269,1022,0
274,1026,0
274,1026,0
274,1026,0
274,1026,0
274,1026,0
274,1026,0
274,1026,0
274,1026,0
274,1026,0
274,1026,0
274,1026,0
274,1026,0
274,1026,0
274,1026,0
274,1026,0
274,1026,0
274,1026,0
274,1026,0
274,1026,0
274,1026,0
274,1026,0
279,1068,0
279,1068,0
279,1068,0
279,1068,0
279,1068,0
279,1068,0
279,1068,0
279,1068,0
284,1082,0
284,1082,0
284,1082,0
284,1082,0
284,1082,0
284,1082,0
284,1082,0
284,1082,0
284,1082,0
284,1082,0
284,1082,0
284,1082,0
284,1082,0
284,1082,0
284,1082,0
284,1082,0
289,1095,0
289,1095,0
289,1095,0
289,1095,0
289,1095,0
289,1095,0
289,1095,0
289,1095,0
289,1095,0
289,1095,0
294,1105,0
294,1105,0
294,1105,0
294,1105,0
294,1105,0
294,1105,0
294,1105,0
294,1105,0
294,1105,0
294,1105,0
294,1105,0
294,1105,0
294,1105,0
294,1105,0
294,1105,0
294,1105,0
294,1105,0
294,1105,0
299,1112,0
299,1112,0
299,1112,0
299,1112,0
299,1112,0
299,1112,0
299,1112,0
299,1112,0
299,1112,0
299,1112,0
299,1112,0
299,1112,0
299,1112,0
299,1112,0
299,1112,0
299,1112,0
299,1112,0
299,1112,0
299,1112,0
299,1112,0
299,1112,0
299,1112,0
299,1112,0
299,1112,0
299,1112,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
304,1151,0
309,1168,0
309,1168,0
309,1168,0
309,1168,0
309,1168,0
309,1168,0
309,1168,0
309,1168,0
309,1168,0
309,1168,0
309,1168,0
309,1168,0
309,1168,0
309,1168,0
309,1168,0
309,1168,0
309,1168,0
309,1168,0
309,1168,0
309,1168,0
309,1168,0
314,1187,0
314,1187,0
314,1187,0
314,1187,0
314,1187,0
314,1187,0
314,1187,0
314,1187,0
314,1187,0
314,1187,0
314,1187,0
314,1187,0
314,1187,0
314,1187,0
314,1187,0
314,1187,0
314,1187,0
314,1187,0
314,1187,0
314,1187,0
314,1187,0
314,1187,0
314,1187,0
314,1187,0
314,1187,0
319,1193,0
319,1193,0
319,1193,0
319,1193,0
319,1193,0
319,1193,0
319,1193,0
319,1193,0
319,1193,0
319,1193,0
319,1193,0
324,1204,0
324,1204,0
324,1204,0
324,1204,0
324,1204,0
324,1204,0
324,1204,0
329,1208,0
329,1208,0
329,1208,0
329,1208,0
329,1208,0
329,1208,0
329,1208,0
329,1208,0
329,1208,0
329,1208,0
329,1208,0
329,1208,0
329,1208,0
329,1208,0
329,1208,0
329,1208,0
329,1208,0
329,1208,0
329,1208,0
329,1208,0
329,1208,0
329,1208,0
329,1208,0
329,1208,0
334,1213,0
334,1213,0
334,1213,0
334,1213,0
334,1213,0
334,1213,0
334,1213,0
334,1213,0
334,1213,0
334,1213,0
334,1213,0
334,1213,0
334,1213,0
334,1213,0
334,1213,0
334,1213,0
334,1213,0
334,1213,0
334,1213,0
334,1213,0
334,1213,0
334,1213,0
334,1213,0
334,1213,0
334,1213,0
334,1213,0
339,1224,0
339,1224,0
339,1224,0
339,1224,0
339,1224,0
339,1224,0
339,1224,0
339,1224,0
339,1224,0
339,1224,0
344,1235,0
344,1235,0
344,1235,0
344,1235,0
344,1235,0
344,1235,0
344,1235,0
344,1235,0
344,1235,0
344,1235,0
344,1235,0
344,1235,0
344,1235,0
344,1235,0
344,1235,0
344,1235,0
344,1235,0
344,1235,0
344,1235,0
349,1246,0
349,1246,0
349,1246,0
349,1246,0
349,1246,0
349,1246,0
349,1246,0
349,1246,0
349,1246,0
349,1246,0
349,1246,0
349,1246,0
349,1246,0
349,1246,0
349,1246,0
349,1246,0
349,1246,0
349,1246,0
349,1246,0
349,1246,0
349,1246,0
354,1272,0
354,1272,0
354,1272,0
354,1272,0
354,1272,0
354,1272,0
354,1272,0
354,1272,0
354,1272,0
354,1272,0
354,1272,0
354,1272,0
354,1272,0
354,1272,0
354,1272,0
354,1272,0
354,1272,0
354,1272,0
354,1272,0
354,1272,0
354,1272,0
359,1313,0
359,1313,0
359,1313,0
359,1313,0
359,1313,0
359,1313,0
359,1313,0
364,1340,0
364,1340,0
364,1340,0
364,1340,0
364,1340,0
364,1340,0
364,1340,0
364,1340,0
364,1340,0
364,1340,0
364,1340,0
364,1340,0
364,1340,0
364,1340,0
364,1340,0
364,1340,0
364,1340,0
364,1340,0
364,1340,0
364,1340,0
364,1340,0
369,1352,0
369,1352,0
369,1352,0
369,1352,0
369,1352,0
369,1352,0
369,1352,0
369,1352,0
369,1352,0
369,1352,0
369,1352,0
369,1352,0
369,1352,0
369,1352,0
369,1352,0
369,1352,0
369,1352,0
369,1352,0
369,1352,0
374,1365,0
374,1365,0
374,1365,0
374,1365,0
374,1365,0
374,1365,0
374,1365,0
374,1365,0
374,1365,0
374,1365,0
374,1365,0
374,1365,0
374,1365,0
374,1365,0
374,1365,0
374,1365,0
374,1365,0
374,1365,0
374,1365,0
379,1378,0
379,1378,0
379,1378,0
379,1378,0
379,1378,0
379,1378,0
379,1378,0
379,1378,0
379,1378,0
379,1378,0
379,1378,0
379,1378,0
379,1378,0
379,1378,0
379,1378,0
384,1387,0
384,1387,0
384,1387,0
384,1387,0
384,1387,0
384,1387,0
384,1387,0
384,1387,0
384,1387,0
384,1387,0
384,1387,0
384,1387,0
384,1387,0
384,1387,0
384,1387,0
384,1387,0
384,1387,0
384,1387,0
384,1387,0
384,1387,0
384,1387,0
389,1395,0
389,1395,0
389,1395,0
389,1395,0
389,1395,0
389,1395,0
389,1395,0
389,1395,0
389,1395,0
389,1395,0
389,1395,0
389,1395,0
389,1395,0
389,1395,0
389,1395,0
389,1395,0
389,1395,0
389,1395,0
389,1395,0
394,1441,0
394,1441,0
394,1441,0
394,1441,0
394,1441,0
394,1441,0
394,1441,0
394,1441,0
394,1441,0
394,1441,0
394,1441,0
394,1441,0
394,1441,0
394,1441,0
394,1441,0
394,1441,0
394,1441,0
399,1461,0
399,1461,0
399,1461,0
399,1461,0
399,1461,0
399,1461,0
399,1461,0
399,1461,0
399,1461,0
404,1493,0
404,1493,0
404,1493,0
404,1493,0
404,1493,0
404,1493,0
404,1493,0
404,1493,0
404,1493,0
404,1493,0
404,1493,0
404,1493,0
404,1493,0
404,1493,0
404,1493,0
404,1493,0
404,1493,0
404,1493,0
404,1493,0
404,1493,0
409,1661,0
409,1661,0
409,1661,0
409,1661,0
409,1661,0
409,1661,0
409,1661,0
409,1661,0
409,1661,0
409,1661,0
409,1661,0
409,1661,0
409,1661,0
409,1661,0
409,1661,0
409,1661,0
409,1661,0
409,1661,0
409,1661,0
409,1661,0
409,1661,0
414,1667,0
414,1667,0
414,1667,0
414,1667,0
414,1667,0
414,1667,0
414,1667,0
414,1667,0
414,1667,0
414,1667,0
414,1667,0
414,1667,0
414,1667,0
414,1667,0
414,1667,0
414,1667,0
414,1667,0
414,1667,0
414,1667,0
414,1667,0
414,1667,0
414,1667,0
419,1676,0
419,1676,0
419,1676,0
419,1676,0
419,1676,0
419,1676,0
419,1676,0
419,1676,0
419,1676,0
419,1676,0
419,1676,0
424,1747,0
424,1747,0
424,1747,0
424,1747,0
424,1747,0
424,1747,0
424,1747,0
424,1747,0
424,1747,0
424,1747,0
424,1747,0
424,1747,0
424,1747,0
424,1747,0
424,1747,0
424,1747,0
424,1747,0
424,1747,0
424,1747,0
429,1758,0
429,1758,0
429,1758,0
429,1758,0
429,1758,0
429,1758,0
429,1758,0
429,1758,0
429,1758,0
429,1758,0
429,1758,0
429,1758,0
429,1758,0
429,1758,0
429,1758,0
429,1758,0
429,1758,0
429,1758,0
429,1758,0
434,1770,0
434,1770,0
434,1770,0
434,1770,0
434,1770,0
434,1770,0
434,1770,0
434,1770,0
434,1770,0
434,1770,0
434,1770,0
434,1770,0
439,1771,0
439,1771,0
439,1771,0
439,1771,0
439,1771,0
439,1771,0
439,1771,0
439,1771,0
439,1771,0
439,1771,0
439,1771,0
439,1771,0
439,1771,0
439,1771,0
439,1771,0
439,1771,0
439,1771,0
439,1771,0
439,1771,0
439,1771,0
439,1771,0
439,1771,0
444,1798,0
444,1798,0
444,1798,0
444,1798,0
444,1798,0
444,1798,0
444,1798,0
444,1798,0
444,1798,0
444,1798,0
444,1798,0
444,1798,0
444,1798,0
444,1798,0
444,1798,0
444,1798,0
444,1798,0
449,1863,0
449,1863,0
449,1863,0
449,1863,0
449,1863,0
449,1863,0
449,1863,0
449,1863,0
449,1863,0
449,1863,0
449,1863,0
449,1863,0
449,1863,0
449,1863,0
449,1863,0
449,1863,0
454,1867,0
454,1867,0
454,1867,0
454,1867,0
454,1867,0
454,1867,0
454,1867,0
454,1867,0
454,1867,0
454,1867,0
454,1867,0
454,1867,0
459,1876,0
459,1876,0
459,1876,0
459,1876,0
459,1876,0
459,1876,0
459,1876,0
459,1876,0
459,1876,0
459,1876,0
459,1876,0
459,1876,0
459,1876,0
459,1876,0
459,1876,0
459,1876,0
459,1876,0
459,1876,0
459,1876,0
459,1876,0
459,1876,0
459,1876,0
459,1876,0
464,1922,0
464,1922,0
464,1922,0
464,1922,0
464,1922,0
464,1922,0
464,1922,0
464,1922,0
464,1922,0
464,1922,0
464,1922,0
464,1922,0
464,1922,0
469,1945,0
469,1945,0
469,1945,0
469,1945,0
469,1945,0
469,1945,0
469,1945,0
469,1945,0
469,1945,0
469,1945,0
469,1945,0
469,1945,0
469,1945,0
469,1945,0
469,1945,0
469,1945,0
469,1945,0
469,1945,0
469,1945,0
469,1945,0
469,1945,0
474,1980,0
474,1980,0
474,1980,0
474,1980,0
474,1980,0
474,1980,0
474,1980,0
474,1980,0
474,1980,0
474,1980,0
474,1980,0
474,1980,0
474,1980,0
474,1980,0
474,1980,0
474,1980,0
474,1980,0
474,1980,0
474,1980,0
474,1980,0
474,1980,0
474,1980,0
474,1980,0
474,1980,0
474,1980,0
479,1993,0
479,1993,0
479,1993,0
479,1993,0
479,1993,0
479,1993,0
479,1993,0
479,1993,0
479,1993,0
479,1993,0
479,1993,0
479,1993,0
479,1993,0
479,1993,0
479,1993,0
479,1993,0
479,1993,0
479,1993,0
484,1996,0
484,1996,0
484,1996,0
484,1996,0
484,1996,0
484,1996,0
484,1996,0
484,1996,0
484,1996,0
484,1996,0
484,1996,0
484,1996,0
484,1996,0
484,1996,0
484,1996,0
484,1996,0
484,1996,0
484,1996,0
484,1996,0
484,1996,0
484,1996,0
484,1996,0
484,1996,0
489,1998,0
489,1998,0
489,1998,0
489,1998,0
489,1998,0
489,1998,0
489,1998,0
489,1998,0
489,1998,0
489,1998,0
489,1998,0
489,1998,0
489,1998,0
489,1998,0
489,1998,0
489,1998,0
489,1998,0
489,1998,0
494,2017,0
494,2017,0
494,2017,0
494,2017,0
494,2017,0
494,2017,0
494,2017,0
494,2017,0
494,2017,0
494,2017,0
494,2017,0
494,2017,0
494,2017,0
494,2017,0
494,2017,0
494,2017,0
494,2017,0
499,2024,0
499,2024,0
499,2024,0
499,2024,0
499,2024,0
499,2024,0
499,2024,0
499,2024,0
499,2024,0
499,2024,0
499,2024,0
499,2024,0
499,2024,0
499,2024,0
499,2024,0
499,2024,0
499,2024,0
499,2024,0
499,2024,0
499,2024,0
504,2041,0
504,2041,0
504,2041,0
504,2041,0
504,2041,0
504,2041,0
504,2041,0
504,2041,0
504,2041,0
504,2041,0
504,2041,0
504,2041,0
504,2041,0
504,2041,0
504,2041,0
504,2041,0
504,2041,0
504,2041,0
504,2041,0
504,2041,0
504,2041,0
504,2041,0
504,2041,0
504,2041,0
509,2057,0
509,2057,0
509,2057,0
509,2057,0
509,2057,0
509,2057,0
509,2057,0
509,2057,0
509,2057,0
509,2057,0
509,2057,0
509,2057,0
509,2057,0
509,2057,0
509,2057,0
514,2073,0
514,2073,0
514,2073,0
514,2073,0
514,2073,0
514,2073,0
514,2073,0
514,2073,0
514,2073,0
514,2073,0
514,2073,0
519,2093,0
519,2093,0
519,2093,0
519,2093,0
519,2093,0
519,2093,0
519,2093,0
519,2093,0
519,2093,0
519,2093,0
519,2093,0
519,2093,0
519,2093,0
519,2093,0
519,2093,0
519,2093,0
519,2093,0
519,2093,0
519,2093,0
519,2093,0
519,2093,0
519,2093,0
519,2093,0
519,2093,0
524,2130,0
524,2130,0
524,2130,0
524,2130,0
524,2130,0
524,2130,0
524,2130,0
524,2130,0
524,2130,0
524,2130,0
524,2130,0
529,2158,0
529,2158,0
529,2158,0
529,2158,0
529,2158,0
529,2158,0
529,2158,0
529,2158,0
529,2158,0
534,2180,0
534,2180,0
534,2180,0
534,2180,0
534,2180,0
534,2180,0
534,2180,0
534,2180,0
534,2180,0
534,2180,0
534,2180,0
534,2180,0
534,2180,0
534,2180,0
534,2180,0
534,2180,0
534,2180,0
534,2180,0
534,2180,0
534,2180,0
534,2180,0
534,2180,0
539,2200,0
539,2200,0
539,2200,0
539,2200,0
539,2200,0
539,2200,0
539,2200,0
539,2200,0
539,2200,0
539,2200,0
539,2200,0
539,2200,0
539,2200,0
539,2200,0
539,2200,0
539,2200,0
539,2200,0
539,2200,0
539,2200,0
539,2200,0
539,2200,0
544,2242,0
544,2242,0
544,2242,0
544,2242,0
544,2242,0
544,2242,0
544,2242,0
544,2242,0
544,2242,0
544,2242,0
544,2242,0
544,2242,0
544,2242,0
544,2242,0
544,2242,0
544,2242,0
544,2242,0
544,2242,0
544,2242,0
544,2242,0
544,2242,0
544,2242,0
544,2242,0
544,2242,0
549,2276,0
549,2276,0
549,2276,0
549,2276,0
549,2276,0
549,2276,0
549,2276,0
549,2276,0
549,2276,0
549,2276,0
549,2276,0
549,2276,0
549,2276,0
549,2276,0
549,2276,0
549,2276,0
549,2276,0
549,2276,0
549,2276,0
549,2276,0
549,2276,0
549,2276,0
549,2276,0
549,2276,0
554,2298,0
554,2298,0
554,2298,0
554,2298,0
554,2298,0
554,2298,0
554,2298,0
554,2298,0
554,2298,0
554,2298,0
554,2298,0
554,2298,0
554,2298,0
554,2298,0
554,2298,0
559,2314,0
559,2314,0
559,2314,0
559,2314,0
559,2314,0
559,2314,0
559,2314,0
559,2314,0
559,2314,0
559,2314,0
559,2314,0
559,2314,0
559,2314,0
559,2314,0
559,2314,0
559,2314,0
559,2314,0
559,2314,0
559,2314,0
559,2314,0
559,2314,0
559,2314,0
564,2319,0
564,2319,0
564,2319,0
564,2319,0
564,2319,0
564,2319,0
564,2319,0
564,2319,0
564,2319,0
564,2319,0
564,2319,0
564,2319,0
564,2319,0
564,2319,0
564,2319,0
564,2319,0
564,2319,0
564,2319,0
564,2319,0
564,2319,0
564,2319,0
564,2319,0
564,2319,0
564,2319,0
564,2319,0
564,2319,0
569,2334,0
569,2334,0
569,2334,0
569,2334,0
569,2334,0
569,2334,0
569,2334,0
569,2334,0
569,2334,0
569,2334,0
569,2334,0
569,2334,0
569,2334,0
569,2334,0
569,2334,0
569,2334,0
569,2334,0
569,2334,0
569,2334,0
569,2334,0
569,2334,0
569,2334,0
574,2365,0
574,2365,0
574,2365,0
574,2365,0
574,2365,0
574,2365,0
574,2365,0
574,2365,0
574,2365,0
574,2365,0
574,2365,0
579,2382,0
579,2382,0
579,2382,0
579,2382,0
579,2382,0
579,2382,0
579,2382,0
579,2382,0
584,2384,0
584,2384,0
584,2384,0
584,2384,0
584,2384,0
584,2384,0
584,2384,0
584,2384,0
589,2387,0
589,2387,0
589,2387,0
589,2387,0
589,2387,0
589,2387,0
589,2387,0
589,2387,0
589,2387,0
589,2387,0
589,2387,0
589,2387,0
589,2387,0
589,2387,0
589,2387,0
589,2387,0
589,2387,0
589,2387,0
589,2387,0
589,2387,0
594,2402,0
594,2402,0
594,2402,0
594,2402,0
594,2402,0
594,2402,0
